emp_no,first_name,last_name,title,from_date,salary,id,count
21877,Brigham,Biran,Engineer,1998-08-22,75382,2139,2696
80159,Jiafu,Rijckaert,Senior Staff,1998-08-22,40000,12965,12771
285165,Peer,Rajcani,Senior Engineer,1998-08-22,40000,33937,13538
426742,Toshiko,Swick,Engineer,1998-08-22,67295,41473,2696
88646,Joydip,Niizuma,Engineer,1998-08-22,40000,14628,2696
419123,Marit,Hutter,Engineer,1998-08-22,40000,40120,2696
456149,Sigeru,Grospietsch,Senior Engineer,1998-08-21,40000,46674,13538
295249,Aemilian,Stentiford,Senior Staff,1998-08-21,40000,35754,12771
424085,Irene,Merks,Engineer,1998-08-21,40000,41005,2696
208771,Nidapan,Bellmore,Senior Engineer,1998-08-21,57393,20123,13538
208358,Keung,Pokrovskii,Senior Staff,1998-08-21,50291,20040,12771
413941,Perla,Beetstra,Engineer,1998-08-21,55992,39214,2696
233783,Tse,Orlowska,Senior Engineer,1998-08-20,40000,24676,13538
470419,Fusako,Woycyznski,Senior Staff,1998-08-20,40000,49266,12771
482483,Debaprosad,Landherr,Senior Staff,1998-08-20,40000,51497,12771
66039,JoAnna,Georgatos,Staff,1998-08-20,75671,10350,2012
49524,Saniya,Brender,Staff,1998-08-20,80839,7285,2012
237767,Sanjay,Kalefeld,Staff,1998-08-19,47865,25423,2012
51994,Shigehito,Pluym,Staff,1998-08-19,86798,7745,2012
46323,Masako,Tzvieli,Staff,1998-08-19,75704,6687,2012
483854,Deniz,Borstler,Staff,1998-08-19,52196,51782,2012
414486,Chinya,Jayawardene,Staff,1998-08-19,56857,39307,2012
409914,Achilleas,Ramsay,Senior Engineer,1998-08-19,43849,38510,13538
272895,Berna,Hertweck,Engineer,1998-08-19,40000,31693,2696
468325,Rosli,Papadias,Engineer,1998-08-19,40000,48924,2696
266315,Taisook,Boguraev,Senior Staff,1998-08-18,57252,30538,12771
69932,Surveyors,Stenning,Engineer,1998-08-18,60208,11041,2696
35016,Dinah,Awdeh,Engineer,1998-08-18,40000,4611,2696
22509,Zejun,Shumilov,Engineer,1998-08-18,61470,2243,2696
264292,Boguslaw,Frolund,Engineer,1998-08-18,60054,30147,2696
446355,Kiam,Vieri,Engineer,1998-08-18,47685,44940,2696
406628,Toshimi,Lores,Senior Engineer,1998-08-18,46194,37888,13538
448471,Piyawadee,Luks,Senior Engineer,1998-08-18,59780,45282,13538
270874,Vitaly,Terlouw,Senior Engineer,1998-08-18,40000,31330,13538
74585,Youssef,Maliniak,Engineer,1998-08-18,40000,11885,2696
214591,Mohua,Luders,Staff,1998-08-18,45449,21161,2012
288755,Badri,Buescher,Staff,1998-08-17,40000,34606,2012
452928,Etsuo,Bondorf,Senior Staff,1998-08-17,58284,46094,12771
237570,Ennio,Perng,Senior Staff,1998-08-17,55597,25382,12771
225719,Kolar,Himler,Senior Engineer,1998-08-17,40000,23246,13538
214446,Barry,Mersereau,Assistant Engineer,1998-08-17,71698,21140,251
401785,Takanari,Genin,Senior Engineer,1998-08-16,48283,36984,13538
239462,Masadi,Iisaka,Senior Staff,1998-08-16,40475,25742,12771
70519,Mohammad,Aingworth,Senior Engineer,1998-08-16,40000,11133,13538
477682,Adil,Miyakawa,Staff,1998-08-16,81498,50640,2012
266173,Arie,Cannane,Senior Staff,1998-08-15,40000,30514,12771
462552,Hironobu,Michaels,Senior Engineer,1998-08-15,41627,47878,13538
206711,Visit,Oskamp,Senior Staff,1998-08-15,60092,19768,12771
403887,Gilbert,Fontan,Senior Staff,1998-08-14,40000,37344,12771
86459,Gritta,Etalle,Senior Staff,1998-08-14,49887,14205,12771
212259,Vishu,Slaats,Senior Staff,1998-08-14,53660,20776,12771
46740,Denis,Kisuki,Senior Staff,1998-08-14,40000,6764,12771
244395,Oldrich,McConalogue,Senior Engineer,1998-08-14,59806,26568,13538
35159,Mohammad,Demke,Staff,1998-08-14,40000,4643,2012
226263,Rajmohan,Attimonelli,Staff,1998-08-14,55117,23334,2012
435553,Somnath,Moffat,Staff,1998-08-13,74641,42986,2012
294790,Kish,Panangaden,Staff,1998-08-13,47229,35659,2012
267222,Atreye,Pell,Staff,1998-08-13,40000,30680,2012
483835,Yishay,Cools,Senior Staff,1998-08-13,40000,51770,12771
451068,Howell,Collavizza,Senior Staff,1998-08-13,53941,45766,12771
288713,Guttorm,Marciano,Engineer,1998-08-13,40000,34593,2696
463738,Hairong,Pellegrinelli,Senior Engineer,1998-08-13,57530,48106,13538
417828,Marjo,Besancenot,Assistant Engineer,1998-08-13,40000,39905,251
67046,Keiichiro,Thebaut,Senior Staff,1998-08-13,40000,10543,12771
299384,Dipankar,Schiettecatte,Engineer,1998-08-12,49993,36550,2696
226369,Kensei,Heping,Senior Staff,1998-08-12,113188,23354,12771
201957,Moheb,Iisaku,Senior Engineer,1998-08-12,44985,18889,13538
213096,Mandell,Takanami,Senior Staff,1998-08-12,60355,20926,12771
98212,Sham,Slutz,Senior Engineer,1998-08-12,40000,16346,13538
410775,Luerbio,Thebaut,Staff,1998-08-12,90376,38659,2012
423945,Ymte,Heping,Senior Staff,1998-08-12,59777,40986,12771
260626,Piyawadee,Eppinger,Staff,1998-08-12,59906,29471,2012
475383,Visit,Isard,Staff,1998-08-12,40000,50177,2012
443945,Shimshon,Meriste,Senior Staff,1998-08-11,47693,44447,12771
225463,Temple,Masada,Staff,1998-08-11,55466,23182,2012
422671,Ronghao,Basagni,Senior Engineer,1998-08-11,56085,40771,13538
85696,Wuxu,Mitzlaff,Senior Staff,1998-08-11,101476,14052,12771
77531,Padma,Czaja,Engineer,1998-08-11,40000,12473,2696
456405,Ung,Petereit,Senior Engineer,1998-08-11,40000,46718,13538
89010,Jingling,Weisert,Engineer,1998-08-11,40000,14713,2696
477017,Achilleas,Matteis,Engineer,1998-08-11,50163,50501,2696
442314,Miquel,Schwartzburd,Engineer,1998-08-10,40000,44184,2696
97126,Nitsan,Heyers,Senior Engineer,1998-08-10,64243,16152,13538
109291,Cullen,Theuretzbacher,Senior Engineer,1998-08-10,62026,18411,13538
67529,Alejandro,Passino,Senior Engineer,1998-08-10,45779,10614,13538
79218,Rosita,Luce,Engineer,1998-08-10,40000,12802,2696
420747,Weicheng,Maccarone,Engineer,1998-08-09,78976,40419,2696
293287,Neelam,Isard,Senior Staff,1998-08-09,75977,35394,12771
290436,Chenxi,Karlin,Senior Staff,1998-08-09,74258,34882,12771
248908,Adit,Peha,Engineer,1998-08-09,45468,27310,2696
249720,Dipayan,Strehl,Senior Staff,1998-08-09,86813,27474,12771
446558,Weiyi,Braunschweig,Staff,1998-08-09,40000,44971,2012
42209,Kensyu,Leonhardt,Staff,1998-08-09,40000,5940,2012
454215,Koichi,Brender,Senior Staff,1998-08-08,47830,46312,12771
28501,Nagui,Viele,Staff,1998-08-08,40000,3419,2012
211098,Thanasis,Benaini,Technique Leader,1998-08-08,60846,20590,1589
418471,Xiaoheng,Aloisi,Staff,1998-08-08,72191,39993,2012
87095,Jixiang,Laurillard,Staff,1998-08-08,49047,14336,2012
70751,Danil,Heusch,Senior Engineer,1998-08-08,43677,11177,13538
438340,Remco,Asser,Engineer,1998-08-08,40000,43493,2696
21373,Gonzalo,Awdeh,Engineer,1998-08-08,56985,2031,2696
240826,Weidon,Paludetto,Senior Staff,1998-08-07,87407,25981,12771
473690,Zhanqiu,Junot,Engineer,1998-08-07,40000,49890,2696
491222,Narain,Kemmerer,Staff,1998-08-07,40000,53134,2012
466701,Frederique,Ashish,Staff,1998-08-06,66039,48622,2012
225030,Leszek,Spell,Staff,1998-08-06,54903,23109,2012
481815,Khedija,Jenevein,Engineer,1998-08-06,77284,51363,2696
71960,Teunis,Karnin,Senior Staff,1998-08-06,77327,11388,12771
242895,Khoa,Pillow,Engineer,1998-08-06,40000,26287,2696
210205,Richard,Cronan,Senior Staff,1998-08-06,74754,20398,12771
108717,Heng,Kitsuregawa,Senior Engineer,1998-08-06,59855,18306,13538
210246,Pradeep,Gecsei,Engineer,1998-08-05,51566,20412,2696
409781,Luisa,Ariola,Senior Staff,1998-08-05,75311,38491,12771
263640,Gina,Alpin,Senior Engineer,1998-08-05,48151,30012,13538
90703,Badri,Perz,Senior Staff,1998-08-05,40000,15004,12771
407460,Guiseppe,Morris,Staff,1998-08-05,89324,38054,2012
236228,Gal,Baez,Staff,1998-08-05,40000,25146,2012
438619,Chiranjit,Sichman,Staff,1998-08-05,73422,43555,2012
86071,Premsyl,Kavvadias,Staff,1998-08-04,63940,14135,2012
85551,Mohit,Perry,Technique Leader,1998-08-04,40000,14016,1589
54352,Hilary,Daescu,Senior Engineer,1998-08-04,54271,8128,13538
490195,Takanari,Schurmann,Senior Engineer,1998-08-04,63517,52925,13538
18725,Cullen,Marchegay,Senior Staff,1998-08-04,48904,1544,12771
235029,Satoru,Oaver,Senior Staff,1998-08-04,69773,24930,12771
24503,Anyuan,Kusakari,Senior Engineer,1998-08-04,40000,2663,13538
231005,Muzhong,Murthy,Senior Staff,1998-08-04,54316,24156,12771
93143,Tonia,Makinen,Senior Staff,1998-08-03,43377,15429,12771
499503,Arra,Karner,Engineer,1998-08-03,40000,54635,2696
251026,Shan,Whitcomb,Engineer,1998-08-03,41238,27710,2696
103589,Ipke,Fujisaki,Senior Engineer,1998-08-03,80369,17324,13538
425487,Kellyn,Egerstedt,Staff,1998-08-03,57618,41254,2012
460395,Salvador,Rosar,Senior Staff,1998-08-03,78663,47473,12771
285326,Adit,Chenney,Staff,1998-08-02,47512,33968,2012
425652,Tran,Birrer,Assistant Engineer,1998-08-02,48318,41284,251
208354,Siamak,Boguraev,Senior Staff,1998-08-02,56707,20038,12771
35110,Reinhold,Speckmann,Senior Engineer,1998-08-02,48028,4634,13538
42942,Mansur,Bolotov,Assistant Engineer,1998-08-02,40000,6068,251
431080,Shigehito,Pauthner,Senior Engineer,1998-08-01,40000,42216,13538
221916,Kristine,Theuretzbacher,Senior Engineer,1998-08-01,41600,22527,13538
69598,Elvis,Hofstetter,Engineer,1998-08-01,55656,10974,2696
238659,Khalil,Zirintsis,Senior Staff,1998-07-31,40000,25567,12771
17487,Gully,Staudhammer,Engineer,1998-07-31,40000,1353,2696
286878,Sakthirel,Otillio,Staff,1998-07-31,92531,34258,2012
488721,Yahiko,Selvestrel,Senior Staff,1998-07-31,40000,52666,12771
498860,Berto,Pietrzykowski,Technique Leader,1998-07-31,42782,54535,1589
60510,Divine,Nitsche,Staff,1998-07-30,40000,9358,2012
224085,Uri,Klerer,Senior Engineer,1998-07-30,40000,22935,13538
34032,Weiwu,Gopalakrishnan,Engineer,1998-07-30,62672,4449,2696
29361,LiMin,McDermid,Engineer,1998-07-30,40000,3584,2696
252391,Bezalel,Morton,Senior Staff,1998-07-30,40000,27942,12771
84743,Juichirou,Picaronny,Assistant Engineer,1998-07-30,40000,13857,251
459673,Tiina,Qiwen,Assistant Engineer,1998-07-30,59420,47344,251
57118,Xinan,Champarnaud,Engineer,1998-07-29,48977,8690,2696
97141,Shaowei,Jording,Senior Engineer,1998-07-29,50302,16156,13538
46083,Charmane,Speek,Engineer,1998-07-29,57612,6645,2696
265916,Hausi,Bratsberg,Engineer,1998-07-29,40000,30455,2696
293487,Nathan,Haldar,Senior Staff,1998-07-29,50942,35432,12771
446801,Yolla,Kropp,Senior Engineer,1998-07-28,58092,45008,13538
263735,Magdalena,Siksek,Senior Staff,1998-07-28,57663,30025,12771
261190,Ranga,Pusterhofer,Engineer,1998-07-28,40000,29560,2696
283070,Mark,Radivojevic,Senior Staff,1998-07-28,62634,33519,12771
247876,Felicidad,Beetstra,Senior Engineer,1998-07-28,58680,27138,13538
79110,Aiichiro,Vecchi,Engineer,1998-07-28,71332,12782,2696
257505,Eran,Conta,Senior Staff,1998-07-28,66882,28854,12771
455209,Shrikanth,Rassart,Senior Engineer,1998-07-28,68880,46509,13538
58609,Behnaam,Mawatari,Staff,1998-07-28,40000,8998,2012
22962,Nikolaos,Peek,Staff,1998-07-27,40000,2344,2012
440086,Hideyuki,Dulli,Staff,1998-07-27,76434,43802,2012
56740,Sashi,Vuskovic,Senior Engineer,1998-07-27,40771,8608,13538
95133,Shiv,Strandh,Senior Engineer,1998-07-27,40000,15807,13538
28976,Kazuhiko,Aingworth,Senior Engineer,1998-07-27,40000,3513,13538
60825,Berna,Nitto,Senior Staff,1998-07-27,65974,9417,12771
453527,Mohd,Tagansky,Engineer,1998-07-27,44731,46189,2696
480742,Christoper,Wynblatt,Senior Engineer,1998-07-26,40000,51151,13538
412631,Gian,Tetzlaff,Senior Engineer,1998-07-26,40000,38976,13538
97341,Foong,Bamford,Senior Staff,1998-07-26,60251,16188,12771
487482,Tayeb,McAlpine,Engineer,1998-07-26,40000,52447,2696
448632,Chikako,Hiroyama,Senior Engineer,1998-07-26,40000,45314,13538
424200,Shooichi,Yeung,Engineer,1998-07-26,40000,41026,2696
216160,Nathan,Kusakari,Engineer,1998-07-26,71625,21458,2696
290209,Valeri,Sridhar,Staff,1998-07-26,81129,34841,2012
441598,Jingling,Siepmann,Staff,1998-07-26,74249,44089,2012
42046,Waiman,Millington,Technique Leader,1998-07-26,53233,5912,1589
424379,Menkae,Murtagh,Staff,1998-07-25,40000,41059,2012
480584,Bernardo,Lichtman,Senior Engineer,1998-07-25,78822,51133,13538
80781,Xudong,Danner,Senior Engineer,1998-07-25,40000,13073,13538
445013,Douadi,Rodier,Senior Engineer,1998-07-25,40000,44637,13538
233822,Nathan,Mitchem,Senior Staff,1998-07-25,40000,24686,12771
293718,Neelam,Hainaut,Senior Engineer,1998-07-25,40000,35477,13538
243516,Ohad,Siochi,Senior Engineer,1998-07-24,50686,26406,13538
99492,Rosine,Gajiwala,Senior Staff,1998-07-24,54784,16580,12771
232335,Fay,Boguraev,Senior Staff,1998-07-24,40193,24405,12771
400824,Zsolt,Koshiba,Senior Staff,1998-07-23,40000,36822,12771
263956,Shaowen,Schmiedel,Engineer,1998-07-23,40000,30064,2696
15134,Arun,Luiz,Senior Staff,1998-07-23,62752,899,12771
276464,Guiseppe,Luks,Senior Engineer,1998-07-23,63781,32338,13538
219438,Saeko,Awdeh,Engineer,1998-07-22,54835,22051,2696
402064,Remmert,Erie,Engineer,1998-07-22,47284,37051,2696
58087,Narain,Szilard,Senior Staff,1998-07-22,59678,8877,12771
18888,Sajjan,Stassinopoulos,Engineer,1998-07-22,40562,1572,2696
239594,Radhika,Callaway,Senior Engineer,1998-07-22,48436,25767,13538
453005,Hitofumi,Khalid,Senior Engineer,1998-07-22,52950,46102,13538
69960,Lein,Sooriamurthi,Senior Engineer,1998-07-22,60283,11045,13538
242799,Kenton,Uehara,Engineer,1998-07-22,46877,26262,2696
443986,Munenori,Tischendorf,Senior Staff,1998-07-22,48609,44455,12771
219117,Shirish,Baalen,Staff,1998-07-22,41916,22006,2012
495248,Baocai,Weisert,Staff,1998-07-21,78810,53887,2012
109125,Adly,Piveteau,Staff,1998-07-21,72554,18378,2012
214008,Zhigen,Thimonier,Technique Leader,1998-07-21,41736,21071,1589
257097,Sudharsan,Zielinski,Senior Engineer,1998-07-21,40000,28781,13538
17329,Shaunak,Tyugu,Senior Engineer,1998-07-21,58239,1327,13538
102045,Chandrasekaran,Berstel,Engineer,1998-07-21,46765,17054,2696
289862,Marin,Deverell,Senior Staff,1998-07-21,62028,34799,12771
210480,Aloys,Brendel,Engineer,1998-07-21,40000,20470,2696
220316,Sanjoy,Backhouse,Senior Engineer,1998-07-21,41887,22224,13538
431245,Gina,Asser,Senior Engineer,1998-07-21,40000,42245,13538
459456,Stepehn,Dahlbom,Engineer,1998-07-21,40000,47288,2696
86047,Ebru,Suppi,Engineer,1998-07-20,40000,14126,2696
109379,Ramya,Rindone,Senior Staff,1998-07-20,81401,18429,12771
414871,Chanjung,Glowinski,Senior Engineer,1998-07-20,65178,39379,13538
222922,Mingzeng,Mungall,Staff,1998-07-20,42542,22718,2012
203319,Caolyn,Ramsay,Staff,1998-07-20,64319,19162,2012
254190,Baruch,Murrill,Staff,1998-07-20,46530,28268,2012
249721,Nigel,McConalogue,Staff,1998-07-20,62255,27476,2012
92354,Chaosheng,Lammel,Staff,1998-07-19,41560,15295,2012
443735,Boriana,Guenter,Engineer,1998-07-19,40000,44408,2696
54614,Nobuyoshi,Antonakopoulos,Senior Engineer,1998-07-19,40097,8192,13538
487617,Berni,Hainaut,Engineer,1998-07-19,66691,52477,2696
269394,Teiji,Noriega,Assistant Engineer,1998-07-19,40000,31068,251
478581,Susuma,Peek,Engineer,1998-07-19,53953,50802,2696
81981,Weicheng,Welham,Engineer,1998-07-19,72635,13320,2696
471297,Zeljko,Ramras,Engineer,1998-07-18,48374,49426,2696
42174,Vishv,Schahn,Engineer,1998-07-18,40000,5932,2696
206227,Feixiong,Schmittgen,Senior Engineer,1998-07-17,46624,19698,13538
279716,Sham,Validov,Senior Staff,1998-07-17,40000,32907,12771
53380,Tianruo,Pollacia,Senior Engineer,1998-07-17,53738,7988,13538
290121,Ingemar,Lieblein,Senior Staff,1998-07-17,40000,34832,12771
485191,Yonghoan,Cochrane,Technique Leader,1998-07-17,40000,52026,1589
498939,Sushant,Chappelet,Technique Leader,1998-07-17,40000,54558,1589
278095,Nagui,Merel,Staff,1998-07-17,51083,32621,2012
458564,Shmuel,Portugali,Staff,1998-07-16,61884,47112,2012
442731,Martine,Breugel,Senior Staff,1998-07-16,40000,44247,12771
465311,Mitchel,Lenart,Engineer,1998-07-16,40000,48382,2696
101713,Weiye,Erev,Senior Staff,1998-07-16,53543,16993,12771
257437,Valery,Menyhert,Engineer,1998-07-16,40000,28841,2696
63728,Haldon,Steenbeek,Senior Engineer,1998-07-16,40000,9954,13538
432630,Heejo,Luef,Engineer,1998-07-15,40000,42493,2696
87948,Subhash,Kalafatis,Engineer,1998-07-15,47925,14493,2696
67701,Chikara,Herbst,Engineer,1998-07-15,40000,10655,2696
11676,Valeri,Ferriere,Engineer,1998-07-15,43310,294,2696
407636,Fumino,Dulay,Senior Staff,1998-07-15,81861,38084,12771
11554,Subhash,Taubenfeld,Staff,1998-07-15,46065,272,2012
283810,Conor,Maliniak,Technique Leader,1998-07-15,40000,33649,1589
78863,Arie,Chinen,Staff,1998-07-15,79101,12742,2012
444060,Niteen,Deyuan,Staff,1998-07-14,40000,44465,2012
426120,Atilio,Hofman,Senior Staff,1998-07-14,55794,41368,12771
37648,Sreenivas,Luef,Staff,1998-07-14,52219,5122,2012
274181,Yechezkel,Fortenbacher,Senior Staff,1998-07-14,62131,31915,12771
434792,Wojceich,Veevers,Engineer,1998-07-14,45687,42888,2696
104266,Kiyokazu,Antonakopoulos,Engineer,1998-07-14,42290,17455,2696
37166,Xiaobin,Pfau,Senior Engineer,1998-07-14,46858,5016,13538
410527,Dayanand,Bharadwaj,Senior Staff,1998-07-14,51652,38616,12771
422906,Susumu,Denny,Senior Engineer,1998-07-14,71514,40803,13538
272344,Mamdouh,Vesna,Senior Staff,1998-07-14,69920,31588,12771
296480,Duro,Klassen,Senior Engineer,1998-07-13,45771,35974,13538
486203,JoAnna,Gajiwala,Senior Engineer,1998-07-13,40000,52205,13538
468920,Randy,Bahk,Senior Engineer,1998-07-13,40000,49017,13538
424576,Weiyi,Billingsley,Senior Engineer,1998-07-13,40000,41105,13538
432423,Jingling,Stifter,Senior Engineer,1998-07-13,40000,42444,13538
266457,Yannis,Kobuchi,Senior Engineer,1998-07-13,72634,30555,13538
471748,Mayumi,Picel,Senior Engineer,1998-07-13,40000,49525,13538
482338,Tokuyasu,Waschkowski,Technique Leader,1998-07-13,46027,51463,1589
234854,Marit,Sevcikova,Staff,1998-07-13,86278,24901,2012
471039,Satoru,Menhoudj,Staff,1998-07-13,40000,49368,2012
432250,Zejun,Bernatsky,Staff,1998-07-12,68245,42417,2012
213001,Pragnesh,Cummings,Engineer,1998-07-12,40000,20896,2696
436718,Poornachandra,Uchoa,Senior Engineer,1998-07-12,40000,43219,13538
424870,Mingdong,Valette,Senior Engineer,1998-07-11,60755,41145,13538
42821,Xumin,Anily,Engineer,1998-07-11,64939,6038,2696
420716,Masasuke,Middleton,Senior Engineer,1998-07-11,47165,40418,13538
249324,Chinya,Androutsos,Engineer,1998-07-11,40000,27380,2696
217699,Khue,Vesna,Engineer,1998-07-11,40000,21714,2696
492612,Guangming,Matzke,Senior Staff,1998-07-11,62794,53373,12771
202691,Mohit,Kenevan,Staff,1998-07-10,40000,19039,2012
26369,Kiyotoshi,Sewelson,Senior Engineer,1998-07-10,51127,3023,13538
229092,Fumiya,Morrin,Engineer,1998-07-10,40301,23816,2696
77665,Paddy,Fargier,Engineer,1998-07-10,60654,12514,2696
492428,Adin,Laventhal,Senior Engineer,1998-07-10,73220,53338,13538
413876,Tianruo,Birrer,Senior Staff,1998-07-10,40000,39197,12771
414841,Wuxu,Smeets,Engineer,1998-07-10,51950,39371,2696
57006,Dung,Middleton,Senior Engineer,1998-07-10,41975,8664,13538
434632,Gladys,Thombley,Engineer,1998-07-10,51060,42864,2696
456183,Adamantios,Bennis,Senior Engineer,1998-07-09,40000,46684,13538
288195,Shooichi,Morrey,Senior Engineer,1998-07-09,40000,34499,13538
48423,Szabolcs,Famili,Senior Engineer,1998-07-09,40000,7082,13538
295881,Jaihie,Standera,Staff,1998-07-09,57758,35871,2012
468615,Tzvetan,Zaiane,Staff,1998-07-09,60028,48975,2012
452388,Ung,Maraist,Staff,1998-07-09,80561,45993,2012
476558,Christoper,Chelton,Senior Staff,1998-07-08,40000,50441,12771
464339,Chriss,Braccini,Staff,1998-07-08,79462,48213,2012
412303,Sanjai,Kusakari,Staff,1998-07-08,88490,38914,2012
259553,Danai,Krychniak,Staff,1998-07-08,41057,29282,2012
80869,Ishfaq,Randi,Senior Engineer,1998-07-08,40000,13100,13538
475394,Gully,Ramaiah,Senior Engineer,1998-07-08,40000,50185,13538
410698,Nishit,Piazza,Senior Engineer,1998-07-08,40000,38645,13538
50274,Horward,Boudaillier,Senior Staff,1998-07-07,97022,7429,12771
401236,Thodoros,Reeken,Senior Engineer,1998-07-07,66207,36901,13538
26692,Taisook,Cools,Engineer,1998-07-07,65459,3069,2696
225900,Tse,Roisin,Engineer,1998-07-07,40000,23269,2696
103424,Geoffrey,Knightly,Assistant Engineer,1998-07-06,40000,17283,251
296288,Muzhong,Vecchi,Senior Staff,1998-07-06,63637,35936,12771
463768,Mihalis,Pillow,Engineer,1998-07-06,40000,48114,2696
69682,Gor,Siksek,Engineer,1998-07-06,40000,11003,2696
479366,Mansur,Bultermann,Staff,1998-07-06,41356,50910,2012
36023,Uma,Picaronny,Senior Engineer,1998-07-05,51717,4787,13538
251684,Tetsushi,Coorg,Senior Staff,1998-07-05,61132,27806,12771
15202,Pranay,Irland,Engineer,1998-07-05,40000,911,2696
215212,Sigeru,Birnbaum,Senior Engineer,1998-07-05,66089,21286,13538
48736,Feixiong,Cunliffe,Senior Engineer,1998-07-04,58912,7140,13538
406269,Bangqing,Zastre,Senior Staff,1998-07-04,100695,37801,12771
234797,Margo,Schoegge,Senior Engineer,1998-07-04,40000,24891,13538
234804,Uriel,Sidou,Engineer,1998-07-04,40000,24894,2696
36542,Sibyl,Dredge,Assistant Engineer,1998-07-04,40000,4871,251
286423,Dietrich,Flanders,Staff,1998-07-04,100936,34163,2012
441904,Rosalyn,Sambasivam,Staff,1998-07-04,84520,44125,2012
404750,Shahaf,Heiserman,Technique Leader,1998-07-04,57904,37498,1589
94030,Masato,Shobatake,Assistant Engineer,1998-07-03,40000,15606,251
25350,Boriana,Sommer,Senior Staff,1998-07-03,40000,2817,12771
228163,Ortrud,Kossowski,Senior Engineer,1998-07-03,40000,23660,13538
99571,Rajmohan,Slobodova,Senior Engineer,1998-07-03,40000,16595,13538
409625,Serif,Lindenbaum,Engineer,1998-07-03,40000,38460,2696
294340,Radhika,Veldwijk,Assistant Engineer,1998-07-03,62631,35592,251
273638,Chikara,Farrar,Engineer,1998-07-03,40000,31818,2696
69425,Kristen,Orsini,Senior Engineer,1998-07-02,45817,10949,13538
283871,Geraldo,Porotnikoff,Senior Staff,1998-07-02,85126,33667,12771
26272,Zorica,Marakhovsky,Senior Engineer,1998-07-02,40000,3006,13538
283536,Yongqiao,Marwedel,Engineer,1998-07-02,46154,33613,2696
23797,Torsten,Usery,Senior Staff,1998-07-02,56625,2512,12771
